Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Education,"School Enrollment","Elementary school (grades 1-8)",77249,"(+/- 2796 )",66946,"(+/- 3261 )",66714,"(+/- 3466 )",72605,"(+/- 3459 )",79078,"(+/- 4046 )",60441,"(+/- 3118 )",67281,"(+/- 3453 )",61794,"(+/- 2423 )",92088,"(+/- 5226 )",88520,"(+/- 4893 )",55112,"(+/- 4518 )",67349,"(+/- 2829 )",55155,"(+/- 3133 )",69989,"(+/- 4089 )",85705,"(+/- 5704 )",75260,"(+/- 4045 )",64806,"(+/- 4440 )",64721,"(+/- 4654 )",61060,"(+/- 3207 )",79939,"(+/- 5736 )",65249,"(+/- 4608 )",62684,"(+/- 4391 )",70905,"(+/- 4390 )",76079,"(+/- 5106 )",70581,"(+/- 4177 )",75570,"(+/- 5514 )",57438,"(+/- 4054 )"
Education,"School Enrollment","High school (grades 9-12)",34392,"(+/- 1650 )",35475,"(+/- 3018 )",36140,"(+/- 2943 )",35674,"(+/- 2774 )",37047,"(+/- 2854 )",34754,"(+/- 2546 )",37955,"(+/- 2988 )",35549,"(+/- 2480 )",53165,"(+/- 4324 )",46013,"(+/- 3747 )",29505,"(+/- 2541 )",34642,"(+/- 2264 )",27334,"(+/- 1881 )",37066,"(+/- 2782 )",46001,"(+/- 3691 )",37441,"(+/- 3586 )",28574,"(+/- 2637 )",36560,"(+/- 2974 )",33302,"(+/- 3340 )",41487,"(+/- 3909 )",35465,"(+/- 2574 )",33505,"(+/- 2618 )",39692,"(+/- 3527 )",39004,"(+/- 3123 )",33862,"(+/- 2741 )",40079,"(+/- 3095 )",31335,"(+/- 3401 )"
Education,"School Enrollment","College or graduate school",47304,"(+/- 3660 )",46372,"(+/- 4120 )",76510,"(+/- 4737 )",50102,"(+/- 4763 )",66871,"(+/- 5420 )",41731,"(+/- 3650 )",83782,"(+/- 4477 )",44253,"(+/- 3577 )",45728,"(+/- 4462 )",58138,"(+/- 5746 )",25953,"(+/- 3382 )",41366,"(+/- 3545 )",40711,"(+/- 3371 )",71828,"(+/- 5576 )",52473,"(+/- 4093 )",32133,"(+/- 3119 )",25139,"(+/- 3204 )",41286,"(+/- 4927 )",41298,"(+/- 4274 )",57470,"(+/- 6895 )",46942,"(+/- 4687 )",51164,"(+/- 3787 )",60487,"(+/- 5298 )",54854,"(+/- 4491 )",45518,"(+/- 4517 )",66165,"(+/- 5006 )",57922,"(+/- 4820 )"
Education,"Educational Attainment","Population 25 years and over",529929,"(+/- 2245 )",514897,"(+/- 5176 )",496141,"(+/- 5145 )",567036,"(+/- 8003 )",470323,"(+/- 7987 )",572880,"(+/- 6009 )",532211,"(+/- 9356 )",563445,"(+/- 3080 )",588697,"(+/- 12854 )",555216,"(+/- 11643 )",603161,"(+/- 8721 )",576041,"(+/- 6698 )",560767,"(+/- 6285 )",533254,"(+/- 9076 )",544443,"(+/- 12672 )",604236,"(+/- 9120 )",594539,"(+/- 8691 )",570177,"(+/- 7917 )",626895,"(+/- 7722 )",521460,"(+/- 10601 )",586085,"(+/- 8262 )",567169,"(+/- 10622 )",532012,"(+/- 8772 )",528139,"(+/- 13110 )",566888,"(+/- 12632 )",552660,"(+/- 11745 )",561476,"(+/- 13577 )"
Education,"Educational Attainment","Less than 9th grade",11903,"(+/- 1778 )",17228,"(+/- 2416 )",15143,"(+/- 2437 )",12751,"(+/- 2938 )",17957,"(+/- 2338 )",17243,"(+/- 2694 )",10349,"(+/- 1903 )",14693,"(+/- 2411 )",33106,"(+/- 4333 )",26464,"(+/- 3937 )",16331,"(+/- 2525 )",15616,"(+/- 2418 )",17990,"(+/- 2867 )",23181,"(+/- 2704 )",22050,"(+/- 2955 )",20794,"(+/- 3716 )",29790,"(+/- 3621 )",22713,"(+/- 3847 )",29578,"(+/- 5210 )",38049,"(+/- 4745 )",35441,"(+/- 4323 )",22774,"(+/- 3535 )",20122,"(+/- 3247 )",58555,"(+/- 6146 )",67104,"(+/- 5498 )",50761,"(+/- 6072 )",43205,"(+/- 4512 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",36250,"(+/- 3312 )",43906,"(+/- 3745 )",46398,"(+/- 5138 )",29310,"(+/- 3597 )",43671,"(+/- 4115 )",40777,"(+/- 4301 )",18143,"(+/- 2108 )",33138,"(+/- 3646 )",49806,"(+/- 5403 )",39489,"(+/- 4561 )",48781,"(+/- 4056 )",37366,"(+/- 3404 )",35898,"(+/- 3393 )",33184,"(+/- 3151 )",43466,"(+/- 5257 )",33166,"(+/- 3451 )",47294,"(+/- 4336 )",34624,"(+/- 4228 )",29235,"(+/- 3566 )",50120,"(+/- 5041 )",31506,"(+/- 3962 )",24773,"(+/- 3437 )",20257,"(+/- 2908 )",51359,"(+/- 5103 )",49398,"(+/- 4739 )",51667,"(+/- 4443 )",32060,"(+/- 3952 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",138967,"(+/- 6368 )",168338,"(+/- 6318 )",157787,"(+/- 7685 )",132958,"(+/- 8050 )",158341,"(+/- 6437 )",185464,"(+/- 7387 )",104174,"(+/- 5272 )",161317,"(+/- 7817 )",170861,"(+/- 9332 )",140139,"(+/- 7128 )",215004,"(+/- 8329 )",181432,"(+/- 7202 )",164142,"(+/- 6241 )",145006,"(+/- 7248 )",171854,"(+/- 8487 )",169272,"(+/- 7127 )",214984,"(+/- 8282 )",159605,"(+/- 7127 )",184725,"(+/- 8767 )",169482,"(+/- 8873 )",145925,"(+/- 7710 )",139019,"(+/- 7830 )",115961,"(+/- 6841 )",173614,"(+/- 9329 )",180208,"(+/- 8223 )",155270,"(+/- 7250 )",126191,"(+/- 7044 )"
Education,"Educational Attainment","Some college, no degree",125302,"(+/- 5425 )",113217,"(+/- 6065 )",99057,"(+/- 6660 )",108448,"(+/- 6139 )",106844,"(+/- 6036 )",133006,"(+/- 6084 )",94424,"(+/- 5770 )",116707,"(+/- 6066 )",133129,"(+/- 7044 )",110847,"(+/- 6979 )",137877,"(+/- 6355 )",126570,"(+/- 5628 )",116091,"(+/- 4956 )",90661,"(+/- 5614 )",115797,"(+/- 6573 )",122601,"(+/- 5274 )",123194,"(+/- 6232 )",118454,"(+/- 5222 )",121437,"(+/- 7428 )",105738,"(+/- 6064 )",115390,"(+/- 6062 )",106862,"(+/- 6464 )",104889,"(+/- 5857 )",90017,"(+/- 4923 )",76924,"(+/- 5762 )",89388,"(+/- 6149 )",79407,"(+/- 5363 )"
Education,"Educational Attainment","Associate's degree",70029,"(+/- 4803 )",45411,"(+/- 3787 )",48294,"(+/- 4327 )",56799,"(+/- 4041 )",43361,"(+/- 3733 )",60419,"(+/- 4286 )",84386,"(+/- 6334 )",68337,"(+/- 4904 )",63878,"(+/- 5405 )",70388,"(+/- 5983 )",52360,"(+/- 3915 )",58496,"(+/- 4048 )",55809,"(+/- 3971 )",47157,"(+/- 3525 )",54213,"(+/- 4469 )",55459,"(+/- 3363 )",50340,"(+/- 4315 )",52112,"(+/- 4008 )",58746,"(+/- 4839 )",48087,"(+/- 3473 )",51458,"(+/- 4318 )",49009,"(+/- 3993 )",54904,"(+/- 5102 )",46681,"(+/- 4622 )",56676,"(+/- 4889 )",53360,"(+/- 5455 )",51265,"(+/- 4851 )"
Education,"Educational Attainment","Bachelor's degree",94011,"(+/- 5172 )",76401,"(+/- 3972 )",74244,"(+/- 4607 )",147731,"(+/- 7679 )",66881,"(+/- 3854 )",83559,"(+/- 4917 )",147036,"(+/- 7093 )",104346,"(+/- 4773 )",91492,"(+/- 6045 )",119047,"(+/- 6657 )",87103,"(+/- 5588 )",101647,"(+/- 5190 )",110486,"(+/- 5052 )",123161,"(+/- 6666 )",92162,"(+/- 6289 )",122934,"(+/- 6127 )",80488,"(+/- 5515 )",119846,"(+/- 7058 )",124222,"(+/- 5368 )",69613,"(+/- 5104 )",126455,"(+/- 6752 )",139872,"(+/- 6382 )",132922,"(+/- 6510 )",71369,"(+/- 5685 )",89806,"(+/- 7458 )",108722,"(+/- 7855 )",133944,"(+/- 6585 )"
Education,"Educational Attainment","Graduate or professional degree",53467,"(+/- 4008 )",50396,"(+/- 3988 )",55218,"(+/- 4125 )",79039,"(+/- 5324 )",33268,"(+/- 2954 )",52412,"(+/- 3893 )",73699,"(+/- 4307 )",64907,"(+/- 4852 )",46425,"(+/- 4473 )",48842,"(+/- 4492 )",45705,"(+/- 3531 )",54914,"(+/- 3953 )",60351,"(+/- 3479 )",70904,"(+/- 5191 )",44901,"(+/- 3753 )",80010,"(+/- 4467 )",48449,"(+/- 3387 )",62823,"(+/- 3880 )",78952,"(+/- 4541 )",40371,"(+/- 3948 )",79910,"(+/- 4505 )",84860,"(+/- 6007 )",82957,"(+/- 5581 )",36544,"(+/- 3444 )",46772,"(+/- 3519 )",43492,"(+/- 4464 )",95404,"(+/- 5433 )"
Education,"Educational Attainment","Percent high school graduate or higher",90.9,"(+/- 0.7 )",88.1,"(+/- 0.9 )",87.6,"(+/- 1.1 )",92.6,"(+/- 0.7 )",86.9,"(+/- 1.1 )",89.9,"(+/- 0.8 )",94.6,"(+/- 0.5 )",91.5,"(+/- 0.8 )",85.9,"(+/- 1.1 )",88.1,"(+/- 1.0 )",89.2,"(+/- 0.8 )",90.8,"(+/- 0.7 )",90.4,"(+/- 0.8 )",89.4,"(+/- 0.7 )",88.0,"(+/- 1.1 )",91.1,"(+/- 0.9 )",87.0,"(+/- 1.0 )",89.9,"(+/- 1.0 )",90.6,"(+/- 1.0 )",83.1,"(+/- 1.3 )",88.6,"(+/- 1.0 )",91.6,"(+/- 0.8 )",92.4,"(+/- 0.8 )",79.2,"(+/- 1.4 )",79.4,"(+/- 1.3 )",81.5,"(+/- 1.3 )",86.6,"(+/- 1.0 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",27.8,"(+/- 1.1 )",24.6,"(+/- 1.1 )",26.1,"(+/- 1.3 )",40.0,"(+/- 1.7 )",21.3,"(+/- 1.2 )",23.7,"(+/- 1.0 )",41.5,"(+/- 1.4 )",30.0,"(+/- 1.1 )",23.4,"(+/- 1.2 )",30.2,"(+/- 1.3 )",22.0,"(+/- 1.1 )",27.2,"(+/- 1.1 )",30.5,"(+/- 1.0 )",36.4,"(+/- 1.4 )",25.2,"(+/- 1.3 )",33.6,"(+/- 1.0 )",21.7,"(+/- 1.1 )",32.0,"(+/- 1.3 )",32.4,"(+/- 1.2 )",21.1,"(+/- 1.1 )",35.2,"(+/- 1.3 )",39.6,"(+/- 1.4 )",40.6,"(+/- 1.4 )",20.4,"(+/- 1.2 )",24.1,"(+/- 1.3 )",27.5,"(+/- 1.5 )",40.8,"(+/- 1.2 )"

"Source: 2017 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag","District 10 Estimate","District 10 Flag","District 11 Estimate","District 11 Flag","District 12 Estimate","District 12 Flag","District 13 Estimate","District 13 Flag","District 14 Estimate","District 14 Flag","District 15 Estimate","District 15 Flag","District 16 Estimate","District 16 Flag","District 17 Estimate","District 17 Flag","District 18 Estimate","District 18 Flag","District 19 Estimate","District 19 Flag","District 20 Estimate","District 20 Flag","District 21 Estimate","District 21 Flag","District 22 Estimate","District 22 Flag","District 23 Estimate","District 23 Flag","District 24 Estimate","District 24 Flag","District 25 Estimate","District 25 Flag","District 26 Estimate","District 26 Flag","District 27 Estimate","District 27 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",208689,G,173017,G,216562,G,355941,G,231147,G,181257,G,341794,G,219142,G,193190,G,479029,G,140927,G,168479,G,301078,G,424550,G,256097,G,229239,G,137652,G,223989,G,300371,G,255643,G,201112,G,351980,G,295718,G,213698,G,333224,G,131696,G,354819,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",183,G,1384,G,608,G,479,H,191,H,122,H,60,H,533,H,636,G,847,J,90,G,124,H,37,J,25,J,85,H,1644,H,435,G,503,J,192,H,118,H,241,H,46,J,51,H,8,G,146,H,246,G,14,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",113,J,142,G,188,J,37,J,156,G,49,H,24,G,32,J,137,H,38,G,278,H,18,J,15,J,11,G,108,G,c,D,f,D,107,G,192,H,95,J,14,G,129,J,b,D,a,D,518,G,b,D,21,J
Business,"Paid employees for pay period including March 12",Utilities,2249,H,1099,G,1178,J,229,J,455,G,566,H,786,J,393,J,324,H,e,D,1363,H,981,H,g,D,1436,J,305,J,893,G,1140,H,h,D,543,H,1290,J,c,D,82,J,e,D,472,H,g,D,g,D,f,D
Business,"Paid employees for pay period including March 12",Construction,13567,G,9119,G,11508,G,18666,G,16435,G,11568,G,21697,G,12916,G,11323,G,20502,G,10356,G,11419,G,13265,G,19707,G,19445,G,15812,G,11287,G,13798,G,28942,G,17184,G,11550,G,19021,G,10542,G,7429,G,19416,G,8327,G,9360,G
Business,"Paid employees for pay period including March 12",Manufacturing,6557,G,11498,G,12887,G,15320,G,13248,G,10812,G,8921,G,19966,G,10456,G,19661,G,5706,G,7181,G,25073,G,12521,G,16751,G,13381,G,8917,H,7573,G,7539,G,14374,G,3728,G,10648,G,5715,H,12310,G,19877,G,3253,G,2827,G
Business,"Paid employees for pay period including March 12","Wholesale trade",5834,G,5576,G,6734,G,16776,G,10341,G,4951,G,8859,G,5158,G,5269,H,22467,G,2783,G,4259,G,13183,G,20428,G,16971,G,8375,G,3457,G,6432,G,8974,G,22333,G,5240,G,18848,G,12525,G,16569,G,41858,G,7607,H,8408,G
Business,"Paid employees for pay period including March 12","Retail trade",38035,G,30659,G,38750,G,45407,G,37464,G,34553,G,46523,G,38544,G,33830,G,61170,G,28966,G,34990,G,39045,G,43100,G,39968,G,40414,G,29940,G,40266,G,56184,G,35829,G,35635,G,49016,G,60837,G,28779,G,43095,G,27659,G,48791,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",4325,G,4308,H,7059,G,19440,G,11542,G,2899,H,3323,G,5405,H,9759,G,27094,G,3077,H,1601,G,4073,G,12660,H,12477,G,5589,G,3274,G,5606,G,5756,G,11397,G,2069,G,8350,G,13012,G,7423,G,45505,G,2736,G,8656,H
Business,"Paid employees for pay period including March 12",Information,2767,G,3390,G,4309,H,6277,G,6870,H,3763,G,13558,G,3914,H,3337,G,8800,G,2641,H,2272,H,9549,H,15062,G,5682,H,3534,G,1460,G,3849,G,5501,G,13601,H,3176,H,8693,G,7768,H,4761,G,11415,G,1667,H,6004,G
Business,"Paid employees for pay period including March 12","Finance and insurance",11356,G,5844,G,7263,G,36100,G,13270,G,6023,G,25172,G,6078,G,7040,J,9738,H,3361,H,7541,H,19702,H,36626,G,17534,G,7378,H,4163,H,7488,G,8780,H,8597,G,6766,G,22894,G,13004,G,6092,G,13031,H,5642,H,26947,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",4826,G,3034,G,4062,G,6621,G,4042,G,3709,G,7116,G,3893,G,7076,H,16728,G,2886,G,3139,H,6722,G,8544,G,5112,G,5912,G,2614,G,5058,G,8110,G,4664,G,4694,G,9555,G,11546,G,3878,G,8485,G,3420,G,9337,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",16133,G,14958,G,11553,G,24083,G,12468,G,7849,G,33973,G,15477,G,5512,G,27626,G,4878,G,12360,G,21658,G,49984,G,14570,G,14381,G,4920,G,16089,G,16374,G,17061,G,13020,G,35759,G,19490,G,9450,G,14051,G,5934,G,42920,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1240,G,1004,H,1683,G,11494,H,4774,G,943,J,15540,G,2567,G,1807,G,20085,G,586,G,1889,J,8562,G,12104,H,10504,H,3658,H,897,J,3267,G,4421,G,4436,H,2235,G,10821,H,4457,H,3593,H,6812,H,2240,J,11757,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",11739,G,6498,G,11647,G,27208,G,20525,G,8829,G,33545,G,15154,G,8267,G,37252,G,9113,G,9993,G,19831,G,48526,G,17839,G,15368,G,7991,G,18242,G,17744,G,30817,G,14326,G,29546,G,22809,G,14663,G,31268,G,6657,G,18622,G
Business,"Paid employees for pay period including March 12","Educational services",5621,H,1988,G,3564,G,6482,G,4949,G,6831,G,11701,G,5962,J,3808,G,5228,G,2277,H,3618,G,5390,G,9350,G,5931,G,4209,G,1140,G,4268,G,4178,G,8060,H,4468,G,8734,G,10345,H,15246,H,4485,G,2399,G,15728,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",35799,G,31491,G,52642,G,51994,G,33957,G,34324,G,52385,G,38644,G,26760,G,33835,G,36404,G,34585,G,58866,G,62981,G,33849,G,42635,G,28482,G,37838,H,50197,G,35281,G,40203,G,43293,G,39081,G,48587,G,29506,G,18301,G,53619,H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",3005,G,2660,G,3391,H,5944,G,4671,H,6205,H,5759,H,5651,G,8676,H,49634,G,1996,G,2564,G,5658,G,12937,H,3165,H,5593,G,3114,G,7877,G,11651,G,4265,H,8630,G,9324,G,7274,G,4263,G,4624,G,2876,G,7280,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",34401,G,28192,G,27242,G,49165,G,24559,G,27877,G,34844,G,28325,G,31419,G,102056,G,17275,G,21695,G,33876,G,40913,G,24739,G,30102,G,16605,G,28918,G,50031,G,17093,G,33077,G,49942,G,43108,G,18941,G,27984,G,25415,G,67755,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",10918,G,10136,G,10263,G,14178,G,11197,G,9366,G,17951,G,10503,G,17738,G,15877,G,6872,G,8213,G,15071,G,17596,G,11032,G,10163,G,6782,G,11935,G,15049,G,9147,G,11764,G,17219,G,13585,G,11212,G,9904,G,5947,G,15831,G
Business,"Paid employees for pay period including March 12","Industries not classified",21,H,37,H,31,J,41,H,33,H,18,J,57,J,27,J,16,J,48,J,19,J,37,J,30,J,39,H,30,G,24,J,39,H,33,H,13,J,1,J,88,J,60,G,38,H,9,J,16,J,13,J,83,J
Business,"Annual payroll ($1,000)","Total for all sectors",8022382,G,6191323,G,8032976,G,16502693,G,9979470,G,6177725,G,16649625,G,9226697,G,7103442,G,19618829,G,4728339,G,6087297,G,13729500,G,22163919,G,10638654,G,9282636,G,4846397,G,9674944,G,12245813,G,12014425,G,8272292,G,17616621,G,13511293,G,9344369,G,15038123,G,4538373,G,19424578,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",6624,G,53411,G,23177,G,27828,G,7605,G,2668,G,3250,J,11556,G,15196,G,30565,J,2557,H,2975,H,1341,G,2241,H,3256,G,43061,H,14013,G,14196,H,3214,G,3676,G,11341,G,2328,G,1543,G,271,H,4455,G,5554,G,486,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",7155,J,6408,G,13491,H,1845,H,9704,G,2693,H,905,H,1287,H,6374,G,1509,H,15641,H,819,J,638,J,336,H,6412,G,D,D,D,D,6901,G,10885,H,5075,J,205,G,15040,H,D,D,D,D,46254,H,D,D,1426,H
Business,"Annual payroll ($1,000)",Utilities,171137,H,87062,H,93000,J,24085,J,42525,H,55184,H,65356,H,37401,J,30560,H,D,D,134729,H,66347,H,D,D,156119,J,29673,H,84040,G,102936,H,D,D,46595,J,120275,J,D,D,7733,J,D,D,51391,H,D,D,D,D,D,D
Business,"Annual payroll ($1,000)",Construction,579395,G,350824,G,460429,G,926458,G,791822,G,465759,G,1119894,G,564933,G,479616,G,1070318,G,416862,G,465177,G,616283,G,997621,G,952105,G,727549,G,482046,G,578403,G,1382251,G,852557,G,561359,G,967165,G,532822,G,357424,G,889480,G,324026,G,544742,G
Business,"Annual payroll ($1,000)",Manufacturing,424735,G,570929,G,659219,G,960689,G,735809,G,494774,G,402860,G,1591456,G,653525,G,1260819,H,228639,G,331488,G,1355279,G,689751,G,875761,G,714401,G,435263,H,437508,G,352288,G,678221,G,198285,G,527515,G,324328,H,455940,G,971001,G,162005,G,112659,H
Business,"Annual payroll ($1,000)","Wholesale trade",280950,G,301833,G,344020,G,1021136,G,592597,G,243709,G,585382,G,358249,G,262458,G,1223996,G,121469,G,205833,G,778617,G,1203716,G,929163,G,487976,G,165936,G,372141,G,552052,G,1388508,G,329788,G,1382987,G,799125,G,819714,G,2340208,G,311064,G,625059,G
Business,"Annual payroll ($1,000)","Retail trade",970152,G,735057,G,976131,G,1193483,G,1015413,G,898548,G,1287100,G,991992,G,842792,G,1545728,G,748504,G,911285,G,1067392,G,1203451,G,1117237,G,1065159,G,782980,G,1079265,G,1596901,G,1117786,G,1007026,G,1557874,G,1721807,G,863866,G,1163927,G,691514,G,1447217,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",216500,G,182064,H,330082,G,774724,G,624618,G,115196,H,151044,G,271305,G,585820,H,1279863,G,129157,J,60502,G,156060,G,668544,H,555211,G,249579,G,129324,G,236377,G,244872,G,624762,G,73654,G,390477,G,704770,G,273901,G,2635400,G,96114,G,579565,H
Business,"Annual payroll ($1,000)",Information,133334,G,209737,G,248996,H,423426,G,660221,H,135422,G,1039036,G,240309,H,252592,H,591077,G,128256,H,133466,H,537139,H,1292894,G,439727,H,207678,G,63915,G,251288,G,339295,G,1364051,H,219399,H,626302,G,873026,H,343039,H,962528,G,92805,H,545419,G
Business,"Annual payroll ($1,000)","Finance and insurance",626497,G,330127,H,378023,G,2755627,G,893332,G,346438,G,1821072,G,387683,G,453084,H,734862,H,176118,H,325201,H,1633605,H,2926611,G,1039636,H,591434,G,222262,G,626212,G,752016,G,617603,G,631254,G,2327949,G,1005831,G,397165,G,923490,H,331055,H,3241007,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",184949,G,106941,G,139315,G,329437,G,232379,H,126510,G,312094,G,135164,G,242639,H,999229,G,76934,G,114948,G,260734,G,432282,G,225442,G,278635,G,85420,G,217134,G,357082,G,210541,G,221876,G,559910,G,505934,G,169467,G,335823,G,122552,G,483321,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1023671,G,768075,G,595585,G,1533545,G,855474,G,365120,G,2490124,G,1131558,G,264812,G,1966578,G,209694,G,694104,G,1356450,G,4084488,G,770583,G,916915,G,235419,G,1031450,G,1156561,G,1043703,G,958503,G,2391859,G,1233153,G,545057,G,831863,G,243128,G,3823580,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",80453,G,57858,G,101810,G,1086415,H,340947,G,93417,J,1395380,G,193451,H,88506,H,1632037,G,29725,G,125254,J,750475,H,1111696,H,683349,H,380554,G,54797,J,380287,H,323115,G,384882,H,227684,G,1401645,H,444860,H,259974,H,573551,H,158608,J,885677,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",415843,G,195339,G,308001,G,1024461,G,602280,G,254606,G,1226247,G,510774,G,229824,G,1236649,G,241255,G,317824,G,719621,G,1650754,G,492667,G,525969,G,262263,G,713891,G,561744,G,1014933,G,435349,G,1245818,G,973741,G,370016,G,945280,G,197160,G,761146,G
Business,"Annual payroll ($1,000)","Educational services",113273,G,51145,G,96730,G,206848,G,166046,G,235309,G,455055,G,173939,J,119362,G,195254,G,68139,H,118198,G,179754,G,368653,G,189162,G,147047,G,32664,G,143952,G,140441,G,210481,G,143555,G,325498,G,425937,H,904497,J,163539,G,70301,G,642067,H
Business,"Annual payroll ($1,000)","Health care and social assistance",1821362,G,1339425,G,2512598,G,2676583,G,1407448,G,1483404,G,2883320,H,1744834,G,1293665,G,1477948,H,1541058,G,1602961,G,2932321,G,3477992,G,1587808,G,1878139,G,1200087,G,1771898,H,2659425,G,1667646,G,1959315,G,2025001,G,2292775,G,2570593,G,1125678,G,784427,G,3001782,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",58971,G,68555,H,60038,H,153520,G,307671,J,127501,H,269668,J,144549,G,220260,H,1289427,G,35256,G,45636,G,217058,H,528967,G,47446,H,137755,G,59685,G,220504,G,336117,G,130580,G,267133,G,286455,G,257148,G,305928,J,129951,G,62426,G,494296,G
Business,"Annual payroll ($1,000)","Accommodation and food services",638480,G,468037,G,414863,G,878714,G,364162,G,461205,G,597248,G,461930,G,587077,G,2554541,G,267947,G,359172,G,632899,G,840467,G,397998,G,558545,G,263865,G,530744,G,998317,G,294363,G,674922,G,1052619,G,937641,G,376220,G,572423,G,573366,G,1700629,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",268502,G,307906,G,276860,G,502876,G,328472,G,269886,G,543903,G,273556,G,474777,H,495800,G,156126,G,205303,G,390911,G,526372,G,295555,G,275260,G,176927,G,347762,G,432127,G,284088,G,328004,G,520512,G,422202,G,279121,G,304792,G,161018,G,458825,G
Business,"Annual payroll ($1,000)","Industries not classified",399,G,590,J,608,G,993,G,945,G,376,G,687,G,771,G,503,G,1300,G,273,G,804,G,866,G,964,G,463,H,624,H,569,G,760,G,515,H,694,H,3157,G,1934,H,1725,G,314,H,597,H,1075,J,3795,G
Business,"Total Establishments","Total for all sectors",16955,X,14940,X,16478,X,23983,X,14651,X,16927,X,24259,X,18379,X,13478,X,22907,X,12340,X,16550,X,21271,X,24612,X,16463,X,21196,X,13760,X,21571,X,25537,X,17351,X,21658,X,33420,X,26148,X,16401,X,26169,X,15223,X,32348,X
